Label,Eggplant_ID,Timestamp,Ch_1,Ch_2,Ch_3,Ch_4,Ch_5,Ch_6,Ch_7,Ch_8,Ch_9,Ch_10,Ch_11,Ch_12,Ch_13,Ch_14,Ch_15,Ch_16,Ch_17,Ch_18
Healthy,"H01, H02_S0",2026-04-17 21:18:26,81.45426940917969,542.61865234375,1151.125732421875,2899.741943359375,4749.841796875,3357.974609375,86.59578704833984,122.53236389160156,99.7511215209961,198.7965850830078,10.329599380493164,16.823328018188477,882.1972045898438,317.9855041503906,1643.7178955078125,770.5548095703125,223.84690856933597,73.4306640625
Healthy,"H01, H02_S1",2026-04-17 21:18:26,83.92581176757812,443.9995727539063,1429.7928466796875,399.59869384765625,510.0825805664063,662.3033447265625,67.39988708496094,71.54283142089844,40.90865707397461,47.56010437011719,4.043641567230225,4.78316593170166,627.7973022460938,347.1637878417969,1338.79638671875,727.2627563476562,214.0914306640625,92.69107818603516
Healthy,"H01, H02_S0",2026-04-17 21:18:30,77.02740478515625,281.3578186035156,1279.4359130859375,544.1016845703125,568.519775390625,804.9613037109375,58.9052734375,45.41740036010742,26.464584350585938,57.71513748168945,4.253364562988281,5.607776165008545,798.815673828125,365.3644104003906,1699.004638671875,929.0899658203124,274.51495361328125,102.20755004882812
Healthy,"H01, H02_S1",2026-04-17 21:18:30,84.7406234741211,444.9382629394531,1431.618896484375,401.2741394042969,510.8196716308594,661.6233520507812,67.39988708496094,71.54283142089844,40.90865707397461,47.56010437011719,4.043641567230225,4.78316593170166,626.6432495117188,356.5748596191406,1361.3648681640625,740.4110107421875,218.4606475830078,93.83541107177734
Healthy,"H01, H02_S0",2026-04-17 21:18:34,83.22501373291016,376.1007690429688,1534.2232666015625,545.9306030273438,586.0243530273438,866.2009887695312,59.40873718261719,60.08343505859375,40.30759811401367,69.33832550048828,4.860988140106201,6.542405605316162,1623.366455078125,755.3294677734375,2089.555908203125,1144.40283203125,362.2387390136719,146.861328125
Healthy,"H01, H02_S1",2026-04-17 21:18:34,84.7406234741211,443.9995727539063,1430.705810546875,401.2741394042969,510.0825805664063,660.2633666992188,67.39988708496094,71.54283142089844,40.90865707397461,47.56010437011719,4.043641567230225,4.78316593170166,625.4891967773438,353.4378356933594,1356.52880859375,737.1239624023438,218.4606475830078,93.83541107177734
Healthy,"H01, H02_S0",2026-04-17 21:18:41,84.99575805664062,434.4777221679688,1731.27099609375,509.3523254394531,1143.88916015625,3474.330078125,102.70662689208984,118.7475814819336,71.65795135498047,106.21188354492188,7.291482448577881,10.280922889709473,1021.1664428710938,503.856689453125,2155.474853515625,1092.0494384765625,302.4958190917969,107.16908264160156
Healthy,"H01, H02_S1",2026-04-17 21:18:41,83.92581176757812,443.9995727539063,1427.0537109375,400.4364318847656,509.345458984375,660.2633666992188,67.39988708496094,72.15958404541016,40.90865707397461,47.56010437011719,4.043641567230225,4.78316593170166,624.335205078125,358.66619873046875,1346.050537109375,732.193359375,215.8391265869141,92.69107818603516
Healthy,"H01, H02_S0",2026-04-17 21:18:45,43.38325119018555,122.49592590332033,522.40576171875,253.30447387695312,233.648681640625,289.86773681640625,9.062349319458008,7.56956672668457,4.478621959686279,14.428784370422363,1.2152470350265503,1.8692587614059448,142.05743408203125,54.66799545288086,656.3530883789062,407.7672729492188,127.0482406616211,42.66917037963867
Healthy,"H01, H02_S1",2026-04-17 21:18:45,83.92581176757812,443.9995727539063,1426.1407470703125,401.2741394042969,508.60833740234375,660.2633666992188,67.39988708496094,72.15958404541016,40.90865707397461,47.56010437011719,4.043641567230225,4.78316593170166,624.335205078125,349.2551574707031,1346.8565673828125,733.01513671875,216.7129669189453,92.69107818603516
